Danish,English
"170 g pr. m², farvet"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Lærredsvævet stof overvejende indeholdende korte polyesterfibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², farvet","170 g/m², dyed"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², dyed"
"170 g pr. m², fremstillet af garn af forskellige farver (undtagen af polyesterfibre)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Vævet stof overvejende indeholdende korte syntetiske fibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², fremstillet af garn af forskellige farver (undtagen af polyesterfibre)","170 g/m², made of yarn of different colours (excl. those of polyester staple fibres)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², made of yarn of different colours (excl. those of polyester staple fibres)"
"170 g pr. m², fremstillet af garn af forskellige farver"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Lærredsvævet stof overvejende indeholdende korte polyesterfibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², fremstillet af garn af forskellige farver","170 g/m², made of yarn of different colours"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², made of yarn of different colours"
"170 g pr. m², trykt (undtagen af polyesterfibre)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Vævet stof overvejende indeholdende korte syntetiske fibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², trykt (undtagen af polyesterfibre)","170 g/m², printed (excl. those of polyester staple fibres)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², printed (excl. those of polyester staple fibres)"
"170 g pr. m², lærredsvævet, trykt"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Lærredsvævet stof overvejende indeholdende korte polyesterfibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², lærredsvævet, trykt","170 g/m², printed"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², printed"
"170 g pr. m², ubleget eller bleget (undtagen af korte polyesterfibre)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Vævet stof overvejende indeholdende korte syntetiske fibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², ubleget eller bleget (undtagen af korte polyesterfibre)","170 g/m², unbleached or bleached (excl. those of polyester staple fibres)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², unbleached or bleached (excl. those of polyester staple fibres)"
"170 g pr. m², ubleget eller bleget"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Lærredsvævet stof overvejende indeholdende korte polyesterfibre, dog < 85 vægtprocent, blandet hovedsagelig eller udelukkende med bomuld, af vægt > 170 g pr. m², ubleget eller bleget","170 g/m², unbleached or bleached"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m², unbleached or bleached"
"1702 90: Sukker, herunder invertsukker og kemisk ren maltose, i fast form, sukker og sukkeropløsninger med et indhold i tør tilstand på 50 vægtprocent fructose, uden indhold af tilsatte smagsstoffer eller farvestoffer, kunsthonning, også blandet med naturlig honning, karamel (undtagen rør- og roesukker, kemisk ren saccharose, lactose, ahornsukker, glucose og fructose samt sirup deraf)","1702 90: Sugars in solid form, incl. invert sugar and chemically pure maltose, and sugar and sugar syrup blends containing in the dry state 50% by weight of fructose, not flavoured or coloured, artificial honey, whether or not mixed with natural honey and caramel (excl. cane or beet sugar, chemically pure sucrose, lactose, maple sugar, glucose, fructose, and syrups thereof)"
"180 cm, men <= 240 cm (undtagen med langsgående riller)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Endeløse drivremme med trapezformet tværsnit ""V-remme"", af vulkaniseret gummi, med omkreds på > 180 cm, men <= 240 cm (undtagen med langsgående riller)","180 cm but <= 240 cm (excl. V-ribbed)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Endless transmission belts of trapezoidal cross-section ""V-belts"", of vulcanised rubber, of an outside circumference > 180 cm but <= 240 cm (excl. V-ribbed)"
"180 cm, men <= 240 cm"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Endeløse drivremme med trapezformet tværsnit ""V-remme"", af vulkaniseret gummi, med langsgående riller, med omkreds på > 180 cm, men <= 240 cm","180 cm but <= 240 cm"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Endless transmission belts of trapezoidal cross-section ""V-belts"", of vulcanised rubber, V-ribbed, of an outside circumference > 180 cm but <= 240 cm"
"19 vægtprocent)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Ananas, tilberedt eller konserveret, tilsat alkohol, i pakninger af nettovægt <= 1 kg (undtagen med indhold af sukker på > 19 vægtprocent)","19%)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Pineapples, prepared or preserved, containing added spirit, in immediate packings of a net content of <= 1 kg (excl. with sugar content of > 19%)"
"19 vægtprocent, i pakninger af nettovægt <= 1 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Ananas, tilberedt eller konserveret, tilsat alkohol, med indhold af sukker på > 19 vægtprocent, i pakninger af nettovægt <= 1 kg","19%, in immediate packings of a net content of <= 1 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Pineapples, prepared or preserved, containing added spirit, with sugar content of > 19%, in immediate packings of a net content of <= 1 kg"
"19 vægtprocent, i pakninger af nettovægt <= 1 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Ananas, tilberedt eller konserveret, ikke tilsat alkohol, med indhold af sukker på > 19 vægtprocent, i pakninger af nettovægt <= 1 kg","19%, in immediate packings of a net content of <= 1 kg"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Pineapples, prepared or preserved, containing added sugar but no added spirit, with sugar content of > 19%, in immediate packings of a net content of <= 1 kg"
"1904 90: Korn, bortset fra majs, i form af kerner, flager eller andet bearbejdet korn, forkogt eller på anden måde tilberedt, i.a.n. (undtagen mel, gryn eller groft mel, næringsmidler fremstillet ved ekspandering eller ristning, tilberedte næringsmidler fremstillet af ikke-ristede kornflager, tilberedte næringsmidler fremstillet af blandinger af ikke-ristede kornflager og ristede flager af korn eller ekspanderet korn samt bulgur)","1904 90: Cereals (excl. maize [corn]) in grain or flake form or other worked grains, pre-cooked or otherwise prepared, n.e.s. (excl. flour, groats and meal, food preparations obtained by swelling or roasting or from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals and bulgur wheat)"
"1904: Tilberedte næringsmidler fremstillet ved ekspandering eller ristning af korn eller kornprodukter, f.eks. cornflakes; korn, bortset fra majs, i form af kerner, flager eller andet bearbejdet korn, bortset fra mel, gryn eller groft mel, forkogt eller på anden måde tilberedt, i.a.n.","1904: Prepared foods obtained by the swelling or roasting of cereals or cereal products, e.g. corn flakes; cereals (other than maize ""corn"") in grain form or in the form of flakes or other worked grains (except flour, groats and meal), pre-cooked or otherwise prepared, n.e.s."
"2, men < 3, skoldet"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Sleben ris, også poleret eller glaseret, langkornet, med et forhold mellem kornets længde og bredde > 2, men < 3, skoldet","2 but < 3, parboiled, whether or not polished or glazed"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Wholly milled long grain rice, length-width ratio > 2 but < 3, parboiled, whether or not polished or glazed"
"2, men < 3 (undtagen skoldet)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Sleben ris, også poleret eller glaseret, langkornet, med et forhold mellem kornets længde og bredde > 2, men < 3 (undtagen skoldet)","2 but < 3, whether or not polished or glazed (excl. parboiled)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Wholly milled long grain rice, length-width > 2 but < 3, whether or not polished or glazed (excl. parboiled)"
"2 l (undtagen rådestillat samt cognac, armagnac, grappa og Brandy de Jerez)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Spiritus fremstillet ved destillation af druevin eller druekvas, i beholdere med indhold af > 2 l (undtagen rådestillat samt cognac, armagnac, grappa og Brandy de Jerez)","2 l (excl. raw distillate, Cognac, Armagnac, Grappa and Brandy de Jerez)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Spirits obtained by distilling grape wine or grape marc, in containers holding > 2 l (excl. raw distillate, Cognac, Armagnac, Grappa and Brandy de Jerez)"
"2 l (undtagen rom med et indhold af andre flygtige stoffer end ethyl- og methylalkohol på >= 225 g/hl ren alkohol \""med 10% tolerance\"")"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Rom og tafia, med en værdi pr. liter ren alkohol på <= 2 euro, i beholdere med indhold af > 2 l (undtagen rom med et indhold af andre flygtige stoffer end ethyl- og methylalkohol på >= 225 g/hl ren alkohol ""med 10% tolerance"")","2 l (excl. rum with a content of volatile substances [other than ethyl and methyl alcohol] of >= 225 g/hl of pure alcohol \""with a 10% tolerance\"")"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Rum and other spirits obtained by distilling fermented sugar-cane products, of a value <= 2 ¿/l of pure alcohol, in containers holding > 2 l (excl. rum with a content of volatile substances [other than ethyl and methyl alcohol] of >= 225 g/hl of pure alcohol ""with a 10% tolerance"")"
"2 l (undtagen spiritus fremstillet af blommer, pærer eller kirsebær, druevin eller druekvas)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Spiritus fremstillet af frugt, i beholdere med indhold af > 2 l (undtagen spiritus fremstillet af blommer, pærer eller kirsebær, druevin eller druekvas)","2 l (excl. spirits distilled from grape wine or grape marc, plum, pear or cherry)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Spirits distilled from fruit, in containers holding > 2 l (excl. spirits distilled from grape wine or grape marc, plum, pear or cherry)"
"2 l (undtagen spiritus fremstillet af vin eller druekvas og undtagen whisky, rom, tafia, gin, genever, arrak, vodka, likør, ouzo og tequila samt spiritus fremstillet af frugt)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Spiritus i beholdere med indhold af > 2 l (undtagen spiritus fremstillet af vin eller druekvas og undtagen whisky, rom, tafia, gin, genever, arrak, vodka, likør, ouzo og tequila samt spiritus fremstillet af frugt)","2 l (excl. spirits obtained by distilling grape wine or grape marc, whiskies, rum and other spirits obtained by distilling fermented sugar-cane products, gin, geneva, arrack, vodka, liqueurs and cordials, ouzo, spirits distilled from fruit and tequila)"",""GeneralNotes"":"""",""Includes"":"""",""AlsoInclude"":"""",""Exclude"":"""",""RelatedCodes"":"""",""ParentId"":"""",""Level"":""5"",""CaseLaw"":"""",""UnitOfMeasure"": Spirits in containers holding > 2 l (excl. spirits obtained by distilling grape wine or grape marc, whiskies, rum and other spirits obtained by distilling fermented sugar-cane products, gin, geneva, arrack, vodka, liqueurs and cordials, ouzo, spirits distilled from fruit and tequila)"
